Map,Query Number,Time,Distance,Path Length
isound1,0,0.88340000,2.00000000,2
isound1,1,0.24140000,1.41421356,2
isound1,2,0.20000000,3.60555128,2
isound1,3,0.18340000,3.16227766,2
isound1,4,0.20860000,3.60555128,2
isound1,5,0.18360000,3.60555128,2
isound1,6,0.22540000,2.00000000,2
isound1,7,0.16660000,3.16227766,2
isound1,8,0.18340000,3.00000000,2
isound1,9,0.20820000,3.16227766,2
isound1,10,0.20820000,5.38516481,2
isound1,11,0.20000000,6.08276253,2
isound1,12,0.18340000,4.12310563,2
isound1,13,0.18340000,5.65685425,2
isound1,14,0.19180000,7.00000000,2
isound1,15,0.15000000,5.83095189,2
isound1,16,0.12500000,7.07106781,2
isound1,17,0.14180000,7.28010989,2
isound1,18,0.12500000,4.00000000,2
isound1,19,0.13340000,5.65685425,2
isound1,20,0.21660000,9.00000000,2
isound1,21,0.20000000,8.06225775,2
isound1,22,0.15020000,10.04987562,2
isound1,23,0.14160000,10.04987562,2
isound1,24,0.12500000,9.48683298,2
isound1,25,0.13320000,9.05538514,2
isound1,26,0.13320000,8.60232527,2
isound1,27,0.21660000,8.54400375,2
isound1,28,0.14160000,8.06225775,2
isound1,29,0.14160000,9.00000000,2
isound1,30,0.19960000,13.92838828,2
isound1,31,0.19980000,13.45362405,2
isound1,32,0.13320000,13.00000000,2
isound1,33,0.19180000,14.86606875,2
isound1,34,0.14160000,14.42220510,2
isound1,35,0.14180000,13.03840481,2
isound1,36,0.20000000,13.00000000,2
isound1,37,0.14180000,13.00000000,2
isound1,38,0.13320000,12.08304597,2
isound1,39,0.13320000,13.15294644,2
isound1,40,0.21660000,19.10497317,2
isound1,41,0.20820000,19.10497317,2
isound1,42,0.13340000,19.79898987,2
isound1,43,0.12500000,16.12451550,2
isound1,44,0.13340000,17.02938637,2
isound1,45,0.13320000,17.11724277,2
isound1,46,0.14180000,17.46424920,2
isound1,47,0.13340000,17.72004515,2
isound1,48,0.12500000,16.12451550,2
isound1,49,0.18340000,17.49285568,2
isound1,50,0.20020000,22.00000000,2
isound1,51,0.15840000,20.88061302,2
isound1,52,0.14180000,21.63330765,2
isound1,53,0.13320000,18.78829423,2
isound1,54,0.14180000,20.61552813,2
isound1,55,0.20020000,23.02172887,2
isound1,56,0.15840000,22.13594362,2
isound1,57,0.13340000,20.88061302,2
isound1,58,0.13340000,23.02172887,2
isound1,59,0.17500000,20.12461180,2
isound1,60,0.16700000,22.80350850,2
isound1,61,0.19180000,25.94224354,2
isound1,62,0.17480000,25.07987241,2
isound1,63,0.14160000,22.56102835,2
isound1,64,0.16680000,26.07680962,2
isound1,65,0.15820000,24.51530134,2
isound1,66,0.15000000,22.82542442,2
isound1,67,0.17500000,23.34523506,2
isound1,68,0.14160000,24.08318916,2
isound1,69,0.18340000,26.07680962,2
isound1,70,0.21660000,27.31300057,2
isound1,71,0.20000000,29.61418579,2
isound1,72,1.33320000,30.27456234,3
isound1,73,0.18360000,27.31300057,2
isound1,74,0.16680000,28.31960452,2
isound1,75,0.15780000,29.41088234,2
isound1,76,0.16700000,30.41381265,2
